48,-1,62.33,268.90,144.88,208.40,1,-1,-1,-1
48,-1,2.65,136.72,77.25,183.05,1,-1,-1,-1
48,-1,364.26,79.67,57.27,80.89,1,-1,-1,-1
49,-1,390.93,290.54,176.80,189.46,1,-1,-1,-1
49,-1,1.46,131.28,79.79,189.15,1,-1,-1,-1
49,-1,63.39,266.30,145.08,211.69,1,-1,-1,-1
49,-1,362.44,77.74,58.94,83.72,1,-1,-1,-1
49,-1,166.31,91.09,95.27,110.92,1,-1,-1,-1
50,-1,393.48,290.11,172.39,189.89,1,-1,-1,-1
50,-1,1.62,132.75,79.24,188.56,1,-1,-1,-1
50,-1,59.75,264.97,149.57,213.58,1,-1,-1,-1
50,-1,362.87,76.69,59.56,86.71,1,-1,-1,-1
51,-1,393.26,289.78,171.18,190.09,1,-1,-1,-1
51,-1,65.70,264.01,146.88,212.06,1,-1,-1,-1
51,-1,2.16,133.82,78.48,187.24,1,-1,-1,-1
51,-1,363.88,77.51,57.71,85.17,1,-1,-1,-1
51,-1,173.55,110.03,91.26,97.03,1,-1,-1,-1
52,-1,393.48,291.13,174.19,188.87,1,-1,-1,-1
52,-1,63.51,266.63,141.14,210.82,1,-1,-1,-1
52,-1,1.64,139.50,77.95,180.77,1,-1,-1,-1
52,-1,137.18,89.29,35.52,57.50,1,-1,-1,-1
52,-1,363.40,79.10,57.77,81.71,1,-1,-1,-1
53,-1,0.10,133.22,82.53,187.98,1,-1,-1,-1
53,-1,61.67,267.07,144.23,210.74,1,-1,-1,-1
53,-1,389.27,278.32,173.74,201.68,1,-1,-1,-1
53,-1,130.52,91.81,38.56,52.58,1,-1,-1,-1
53,-1,364.70,79.83,55.66,81.40,1,-1,-1,-1
54,-1,1.79,133.31,80.56,186.73,1,-1,-1,-1
54,-1,62.33,264.05,143.28,213.70,1,-1,-1,-1
54,-1,403.09,231.99,179.31,248.01,1,-1,-1,-1
54,-1,364.26,79.68,55.76,80.70,1,-1,-1,-1
55,-1,0.99,134.17,82.16,185.79,1,-1,-1,-1
55,-1,61.86,265.76,142.83,211.98,1,-1,-1,-1
55,-1,388.82,279.09,170.31,200.91,1,-1,-1,-1
55,-1,355.72,79.15,69.75,94.78,1,-1,-1,-1
56,-1,63.76,264.71,138.17,212.97,1,-1,-1,-1
56,-1,2.74,133.21,78.68,187.17,1,-1,-1,-1
56,-1,392.83,287.84,166.24,190.53,1,-1,-1,-1
56,-1,137.50,89.51,33.83,54.66,1,-1,-1,-1
56,-1,355.50,79.68,70.05,93.60,1,-1,-1,-1
57,-1,64.27,265.35,138.65,212.23,1,-1,-1,-1
57,-1,2.46,132.68,79.84,189.23,1,-1,-1,-1
57,-1,409.83,290.63,148.23,187.03,1,-1,-1,-1
57,-1,356.33,79.11,70.20,94.37,1,-1,-1,-1
57,-1,133.59,89.81,36.97,56.68,1,-1,-1,-1
58,-1,66.58,265.60,136.10,212.35,1,-1,-1,-1
58,-1,1.45,133.65,80.41,187.54,1,-1,-1,-1
58,-1,403.13,292.54,160.85,187.46,1,-1,-1,-1
58,-1,362.56,79.08,59.72,80.70,1,-1,-1,-1
58,-1,132.82,90.29,37.14,53.58,1,-1,-1,-1
59,-1,2.63,131.69,80.44,189.52,1,-1,-1,-1
59,-1,64.19,263.74,137.20,214.58,1,-1,-1,-1
59,-1,385.79,277.94,183.29,200.48,1,-1,-1,-1
59,-1,133.30,90.05,38.64,56.40,1,-1,-1,-1
59,-1,362.16,78.99,60.95,81.78,1,-1,-1,-1
60,-1,66.53,264.46,137.17,213.64,1,-1,-1,-1
60,-1,416.28,267.95,152.07,211.42,1,-1,-1,-1
60,-1,2.38,142.82,76.87,177.00,1,-1,-1,-1
60,-1,355.69,83.03,72.49,91.40,1,-1,-1,-1
61,-1,372.74,234.99,218.22,245.01,1,-1,-1,-1
61,-1,66.44,263.85,136.66,214.22,1,-1,-1,-1
61,-1,2.80,130.52,80.49,185.42,1,-1,-1,-1
61,-1,137.05,88.31,38.31,56.70,1,-1,-1,-1
61,-1,391.81,78.44,46.50,86.31,1,-1,-1,-1
62,-1,385.95,236.01,199.58,243.99,1,-1,-1,-1
62,-1,66.46,266.50,138.73,211.11,1,-1,-1,-1
62,-1,0.00,136.17,84.26,182.62,1,-1,-1,-1
62,-1,181.42,109.06,90.10,94.61,1,-1,-1,-1
62,-1,133.24,88.76,38.19,62.23,1,-1,-1,-1
63,-1,402.75,238.38,184.13,241.62,1,-1,-1,-1
63,-1,0.11,137.36,82.84,179.58,1,-1,-1,-1
63,-1,64.60,267.04,138.06,210.12,1,-1,-1,-1
63,-1,134.86,87.28,39.37,56.26,1,-1,-1,-1
64,-1,68.21,265.10,134.83,213.37,1,-1,-1,-1
64,-1,401.97,239.67,185.67,240.33,1,-1,-1,-1
64,-1,0.86,138.42,83.11,178.53,1,-1,-1,-1
65,-1,400.59,238.43,186.74,241.57,1,-1,-1,-1
65,-1,66.63,266.01,137.47,212.66,1,-1,-1,-1
65,-1,1.03,134.44,81.86,181.91,1,-1,-1,-1
65,-1,374.95,83.51,41.40,69.83,1,-1,-1,-1
66,-1,391.24,235.30,193.03,244.70,1,-1,-1,-1
66,-1,67.72,266.29,137.04,211.89,1,-1,-1,-1
66,-1,2.28,135.19,76.84,180.63,1,-1,-1,-1
66,-1,133.08,88.58,37.74,56.77,1,-1,-1,-1
67,-1,378.47,237.51,206.20,242.49,1,-1,-1,-1
67,-1,67.24,264.75,137.04,212.66,1,-1,-1,-1
67,-1,0.35,138.98,80.90,178.18,1,-1,-1,-1
67,-1,129.62,89.28,39.65,57.59,1,-1,-1,-1
68,-1,406.60,242.89,175.39,237.11,1,-1,-1,-1
68,-1,64.85,265.81,139.90,211.77,1,-1,-1,-1
68,-1,0.79,133.93,82.93,182.33,1,-1,-1,-1
68,-1,373.20,83.51,43.83,69.85,1,-1,-1,-1
69,-1,368.94,265.67,189.29,214.33,1,-1,-1,-1
69,-1,51.55,266.96,149.10,211.17,1,-1,-1,-1
69,-1,0.00,134.15,83.53,185.21,1,-1,-1,-1
69,-1,134.53,87.86,35.14,56.26,1,-1,-1,-1
70,-1,361.58,267.57,196.97,212.43,1,-1,-1,-1
70,-1,47.95,270.65,154.98,207.94,1,-1,-1,-1
70,-1,0.00,136.39,83.30,182.19,1,-1,-1,-1
71,-1,50.32,170.45,133.83,296.19,1,-1,-1,-1
71,-1,356.13,273.65,194.62,205.59,1,-1,-1,-1
71,-1,134.25,90.47,41.69,55.47,1,-1,-1,-1
71,-1,5.12,127.70,78.96,179.86,1,-1,-1,-1
71,-1,572.30,107.53,46.77,132.98,1,-1,-1,-1
71,-1,185.67,110.71,82.09,94.52,1,-1,-1,-1
72,-1,346.80,279.13,202.41,199.68,1,-1,-1,-1
72,-1,132.51,88.45,38.89,60.36,1,-1,-1,-1
72,-1,1.22,134.67,80.05,187.46,1,-1,-1,-1
72,-1,174.94,119.96,82.92,85.99,1,-1,-1,-1
73,-1,354.86,284.29,203.70,195.71,1,-1,-1,-1
73,-1,0.55,130.09,83.73,192.88,1,-1,-1,-1
73,-1,131.66,91.69,35.22,51.61,1,-1,-1,-1
74,-1,350.07,281.50,189.22,197.78,1,-1,-1,-1
74,-1,1.47,133.97,77.74,187.98,1,-1,-1,-1
75,-1,357.35,269.55,209.75,210.45,1,-1,-1,-1
75,-1,5.17,141.08,67.48,179.09,1,-1,-1,-1
76,-1,356.42,268.91,206.02,210.18,1,-1,-1,-1
76,-1,0.01,135.03,83.98,187.32,1,-1,-1,-1
77,-1,372.78,232.25,157.93,243.10,1,-1,-1,-1
77,-1,0.00,137.35,79.82,184.77,1,-1,-1,-1
78,-1,268.96,265.63,199.54,214.37,1,-1,-1,-1
78,-1,0.00,141.16,79.62,180.07,1,-1,-1,-1
78,-1,132.32,89.00,36.35,56.17,1,-1,-1,-1
79,-1,252.52,278.99,210.27,201.01,1,-1,-1,-1
79,-1,0.00,140.76,79.61,181.34,1,-1,-1,-1
79,-1,135.25,88.99,37.40,58.21,1,-1,-1,-1
79,-1,601.03,255.21,33.93,174.67,1,-1,-1,-1
80,-1,0.00,133.00,81.71,187.83,1,-1,-1,-1
80,-1,232.50,274.71,236.75,203.72,1,-1,-1,-1
80,-1,138.35,83.85,35.52,66.29,1,-1,-1,-1
81,-1,244.61,279.91,219.69,200.09,1,-1,-1,-1
81,-1,1.16,139.68,65.92,181.48,1,-1,-1,-1
81,-1,597.73,256.53,37.61,172.73,1,-1,-1,-1
81,-1,145.90,86.58,35.33,64.20,1,-1,-1,-1
82,-1,264.01,255.89,209.12,224.11,1,-1,-1,-1
82,-1,2.41,121.47,78.94,194.55,1,-1,-1,-1
82,-1,597.62,254.23,37.73,175.01,1,-1,-1,-1
83,-1,333.32,233.65,189.81,246.35,1,-1,-1,-1
83,-1,2.14,136.77,73.94,182.76,1,-1,-1,-1
83,-1,185.02,111.04,81.29,96.59,1,-1,-1,-1
84,-1,317.61,227.84,192.35,252.16,1,-1,-1,-1
84,-1,129.46,90.22,43.97,54.42,1,-1,-1,-1
84,-1,0.19,138.33,76.32,182.98,1,-1,-1,-1
85,-1,319.77,231.02,195.15,248.98,1,-1,-1,-1
85,-1,0.23,106.52,41.43,66.71,1,-1,-1,-1
85,-1,0.37,132.52,75.36,191.01,1,-1,-1,-1
85,-1,137.76,91.66,34.11,51.17,1,-1,-1,-1
86,-1,230.16,260.43,244.82,219.41,1,-1,-1,-1
86,-1,4.02,104.72,76.20,212.09,1,-1,-1,-1
86,-1,597.49,253.04,38.26,176.31,1,-1,-1,-1
